source_ip,target_ip,weight
174.180.184.41,157.180.51.80,1.89702430281e-05
248.142.24.28,157.180.51.80,1.14046670727e-05
116.189.188.203,157.180.51.80,1.40041431184e-05
235.92.48.79,157.180.51.80,6.8519776543e-06
12.99.78.71,157.180.51.80,4.2299268576e-06
124.16.181.229,164.28.52.87,1.92188006936e-05
246.14.57.42,164.28.52.87,7.8246800731e-06
23.155.14.218,164.28.52.87,1.95301482158e-05
71.50.188.66,164.28.52.87,1.589407366e-06
15.42.17.122,164.28.52.87,1.07963813804e-05
174.180.184.41,164.28.52.87,1.2959382286e-06
248.142.24.28,164.28.52.87,1.02150717605e-05
116.189.188.203,164.28.52.87,1.1249650019e-06
235.92.48.79,164.28.52.87,1.50805082048e-05
12.99.78.71,164.28.52.87,7.2322116798e-06
124.16.181.229,97.107.189.96,9.3263036535e-06
246.14.57.42,97.107.189.96,1.69762767058e-05
23.155.14.218,97.107.189.96,7.5780378415e-06
71.50.188.66,97.107.189.96,8.5397961417e-06
15.42.17.122,97.107.189.96,1.19144101916e-05
174.180.184.41,97.107.189.96,2.5747429332e-06
248.142.24.28,97.107.189.96,1.01577029059e-05
116.189.188.203,97.107.189.96,7.9242947752e-06
235.92.48.79,97.107.189.96,8.6594470738e-06
12.99.78.71,97.107.189.96,1.98862244211e-05
124.16.181.229,218.240.44.106,2.6237623653e-06
246.14.57.42,218.240.44.106,1.81229951976e-05
23.155.14.218,218.240.44.106,7.3574253973e-06
71.50.188.66,218.240.44.106,7.6238933805e-06
15.42.17.122,218.240.44.106,1.10679894939e-05
174.180.184.41,218.240.44.106,1.84129323748e-05
248.142.24.28,218.240.44.106,7.0077621669e-06
116.189.188.203,218.240.44.106,1.90536277896e-05
235.92.48.79,218.240.44.106,7.7069399883e-06
12.99.78.71,218.240.44.106,9.2849913298e-06
124.16.181.229,235.248.87.16,1.9153052237e-06
246.14.57.42,235.248.87.16,9.7604668768e-06
23.155.14.218,235.248.87.16,7.7662366484e-06
71.50.188.66,235.248.87.16,1.12737901422e-05
15.42.17.122,235.248.87.16,4.7178250699e-06
174.180.184.41,235.248.87.16,3.8304111303e-06
248.142.24.28,235.248.87.16,1.72182894693e-05
116.189.188.203,235.248.87.16,1.83877468038e-05
235.92.48.79,235.248.87.16,4.1964897437e-06
12.99.78.71,235.248.87.16,1.84198918675e-05
124.16.181.229,183.239.86.110,1.29877234255e-05
246.14.57.42,183.239.86.110,1.69071784356e-05
23.155.14.218,183.239.86.110,1.84134609572e-05
71.50.188.66,183.239.86.110,1.65041708256e-05
15.42.17.122,183.239.86.110,1.77801983071e-05
174.180.184.41,183.239.86.110,1.75511382149e-05
248.142.24.28,183.239.86.110,7.7566389155e-06
116.189.188.203,183.239.86.110,1.30079989327e-05
235.92.48.79,183.239.86.110,1.52651916633e-05
12.99.78.71,183.239.86.110,1.5362560154e-06
124.16.181.229,211.44.181.208,1.86002948034e-05
246.14.57.42,211.44.181.208,8.3380830038e-06
23.155.14.218,211.44.181.208,8.9529560856e-06
71.50.188.66,211.44.181.208,6.0407776706e-06
15.42.17.122,211.44.181.208,1.48123008448e-05
174.180.184.41,211.44.181.208,7.7403438749e-06
248.142.24.28,211.44.181.208,5.9137175341e-06
116.189.188.203,211.44.181.208,1.03878463557e-05
235.92.48.79,211.44.181.208,1.66960351857e-05
12.99.78.71,211.44.181.208,1.51014983907e-05
124.16.181.229,201.191.248.113,1.07374592936e-05
246.14.57.42,201.191.248.113,5.3170787467e-06
23.155.14.218,201.191.248.113,4.9191796179e-06
71.50.188.66,201.191.248.113,1.0837867505e-05
15.42.17.122,201.191.248.113,5.0034727057e-06
174.180.184.41,201.191.248.113,3.5378787906e-06
248.142.24.28,201.191.248.113,1.56983111411e-05
116.189.188.203,201.191.248.113,1.10669524411e-05
235.92.48.79,201.191.248.113,1.14052448281e-05
12.99.78.71,201.191.248.113,9.6072662199e-06
124.16.181.229,83.244.70.102,1.74630898065e-05
246.14.57.42,83.244.70.102,3.2057163631e-06
23.155.14.218,83.244.70.102,1.42920915829e-05
71.50.188.66,83.244.70.102,1.37081912861e-05
15.42.17.122,83.244.70.102,1.8439178383e-06
174.180.184.41,83.244.70.102,2.119987322e-06
248.142.24.28,83.244.70.102,1.5095642957e-06
116.189.188.203,83.244.70.102,2.6537443642e-06
235.92.48.79,83.244.70.102,1.37729302743e-05
12.99.78.71,83.244.70.102,1.59171179509e-05
124.16.181.229,67.179.11.202,7.7257428614e-06
246.14.57.42,67.179.11.202,4.7019003292e-06
23.155.14.218,67.179.11.202,1.64594879049e-05
71.50.188.66,67.179.11.202,1.26604465173e-05
15.42.17.122,67.179.11.202,4.604246231e-06
174.180.184.41,67.179.11.202,1.85363643593e-05
248.142.24.28,67.179.11.202,1.54592401284e-05
116.189.188.203,67.179.11.202,1.94451849411e-05
235.92.48.79,67.179.11.202,1.6679821074e-06
12.99.78.71,67.179.11.202,4.8257495602e-06
124.16.181.229,240.151.31.123,1.1130793065e-06
246.14.57.42,240.151.31.123,1.59301081369e-05
23.155.14.218,240.151.31.123,6.6119843815e-06
71.50.188.66,240.151.31.123,1.22416288661e-05
15.42.17.122,240.151.31.123,1.75533419094e-05
174.180.184.41,240.151.31.123,1.65072985418e-05
248.142.24.28,240.151.31.123,1.31844533167e-05
116.189.188.203,240.151.31.123,5.7760836388e-06
235.92.48.79,240.151.31.123,8.807387976e-06
12.99.78.71,240.151.31.123,1.2547818016e-06
124.16.181.229,73.206.215.55,1.85938196327e-05
246.14.57.42,73.206.215.55,1.67613909905e-05
23.155.14.218,73.206.215.55,1.32055781011e-05
71.50.188.66,73.206.215.55,1.68344143196e-05
15.42.17.122,73.206.215.55,3.7947323598e-06
174.180.184.41,73.206.215.55,1.28544230492e-05
248.142.24.28,73.206.215.55,2.5963488624e-06
116.189.188.203,73.206.215.55,1.24542161819e-05
235.92.48.79,73.206.215.55,7.8362723797e-06
12.99.78.71,73.206.215.55,1.3568081678e-05
124.16.181.229,65.15.213.214,8.1536224714e-06
246.14.57.42,65.15.213.214,1.10931676906e-05
23.155.14.218,65.15.213.214,1.59631040087e-05
71.50.188.66,65.15.213.214,1.47725196296e-05
15.42.17.122,65.15.213.214,1.96898868096e-05
174.180.184.41,65.15.213.214,7.7237760274e-06
248.142.24.28,65.15.213.214,6.9544705598e-06
116.189.188.203,65.15.213.214,1.09944747085e-05
235.92.48.79,65.15.213.214,9.5586494715e-06
12.99.78.71,65.15.213.214,1.30689169452e-05
124.16.181.229,71.231.13.155,1.95392065603e-05
246.14.57.42,71.231.13.155,1.36542229503e-05
23.155.14.218,71.231.13.155,7.7659850422e-06
71.50.188.66,71.231.13.155,5.9704495884e-06
15.42.17.122,71.231.13.155,1.89679041557e-05
174.180.184.41,71.231.13.155,1.76019994624e-05
248.142.24.28,71.231.13.155,1.77746450199e-05
116.189.188.203,71.231.13.155,1.29555473048e-05
235.92.48.79,71.231.13.155,9.9109621175e-06
12.99.78.71,71.231.13.155,1.16373151203e-05
124.16.181.229,64.77.75.94,1.21850151748e-05
246.14.57.42,64.77.75.94,1.37432057523e-05
23.155.14.218,64.77.75.94,1.82534107472e-05
71.50.188.66,64.77.75.94,1.06589326502e-05
15.42.17.122,64.77.75.94,1.3301776756e-06
174.180.184.41,64.77.75.94,1.16720929001e-05
248.142.24.28,64.77.75.94,1.5406878935e-06
116.189.188.203,64.77.75.94,1.51973808282e-05
235.92.48.79,64.77.75.94,8.8157866394e-06
12.99.78.71,64.77.75.94,2.7720002637e-06
124.16.181.229,220.214.179.236,2.0755543291e-06
246.14.57.42,220.214.179.236,4.6625866584e-06
23.155.14.218,220.214.179.236,9.7385148552e-06
71.50.188.66,220.214.179.236,9.8365990364e-06
15.42.17.122,220.214.179.236,1.66666428831e-05
174.180.184.41,220.214.179.236,1.6457245967e-05
248.142.24.28,220.214.179.236,6.6877994817e-06
116.189.188.203,220.214.179.236,2.7359159712e-06
235.92.48.79,220.214.179.236,4.6359514877e-06
12.99.78.71,220.214.179.236,2.2770223091e-06
124.16.181.229,5.237.98.121,9.8014427362e-06
246.14.57.42,5.237.98.121,8.0412080353e-06
23.155.14.218,5.237.98.121,1.8927795121e-06
71.50.188.66,5.237.98.121,1.3035396135e-05
15.42.17.122,5.237.98.121,8.2362991098e-06
174.180.184.41,5.237.98.121,5.2175656568e-06
248.142.24.28,5.237.98.121,7.0388182304e-06
116.189.188.203,5.237.98.121,8.7616036465e-06
235.92.48.79,5.237.98.121,3.4869127659e-06
12.99.78.71,5.237.98.121,9.9287864601e-06
124.16.181.229,225.169.8.66,1.00439671775e-05
246.14.57.42,225.169.8.66,8.2073357701e-06
23.155.14.218,225.169.8.66,6.4063410316e-06
71.50.188.66,225.169.8.66,1.68271878408e-05
15.42.17.122,225.169.8.66,1.40908569315e-05
174.180.184.41,225.169.8.66,7.9486445567e-06
248.142.24.28,225.169.8.66,5.8812183352e-06
116.189.188.203,225.169.8.66,1.25998991749e-05
235.92.48.79,225.169.8.66,7.3453328028e-06
12.99.78.71,225.169.8.66,6.8254085781e-06
124.16.181.229,144.176.255.75,1.20802499567e-05
246.14.57.42,144.176.255.75,1.26740821661e-05
23.155.14.218,144.176.255.75,1.19154957912e-05
71.50.188.66,144.176.255.75,1.76989178567e-05
15.42.17.122,144.176.255.75,1.55718420758e-05
174.180.184.41,144.176.255.75,5.3388396866e-06
248.142.24.28,144.176.255.75,1.60965049969e-05
116.189.188.203,144.176.255.75,9.7215945852e-06
235.92.48.79,144.176.255.75,1.1150095035e-05
12.99.78.71,144.176.255.75,4.5140003237e-06
124.16.181.229,123.77.193.49,1.73122898828e-05
246.14.57.42,123.77.193.49,1.16768190064e-05
23.155.14.218,123.77.193.49,1.11232868038e-05
71.50.188.66,123.77.193.49,1.37812115514e-05
15.42.17.122,123.77.193.49,7.9869137544e-06
174.180.184.41,123.77.193.49,1.28365030143e-05
248.142.24.28,123.77.193.49,1.17729343986e-05
116.189.188.203,123.77.193.49,1.24357977099e-05
235.92.48.79,123.77.193.49,2.6473713371e-06
12.99.78.71,123.77.193.49,1.44122658048e-05
124.16.181.229,219.156.169.221,1.6571771173e-06
246.14.57.42,219.156.169.221,5.6727462451e-06
23.155.14.218,219.156.169.221,5.3232956416e-06
71.50.188.66,219.156.169.221,7.489887123e-06
15.42.17.122,219.156.169.221,1.322658431e-06
174.180.184.41,219.156.169.221,1.96233677283e-05
248.142.24.28,219.156.169.221,1.13361899746e-05
116.189.188.203,219.156.169.221,1.92127987394e-05
235.92.48.79,219.156.169.221,1.04091545785e-05
12.99.78.71,219.156.169.221,5.6560341226e-06
124.16.181.229,1.100.238.17,9.4815376573e-06
246.14.57.42,1.100.238.17,1.95031953284e-05
23.155.14.218,1.100.238.17,8.7353037869e-06
71.50.188.66,1.100.238.17,1.60590888655e-05
15.42.17.122,1.100.238.17,2.0059557432e-06
174.180.184.41,1.100.238.17,1.06589475997e-05
248.142.24.28,1.100.238.17,1.56182860884e-05
116.189.188.203,1.100.238.17,8.393870601e-06
235.92.48.79,1.100.238.17,1.42791634468e-05
12.99.78.71,1.100.238.17,1.28541346711e-05
124.16.181.229,132.156.198.229,4.6430012855e-06
246.14.57.42,132.156.198.229,2.8113360783e-06
23.155.14.218,132.156.198.229,1.5872274094e-05
71.50.188.66,132.156.198.229,4.5937897453e-06
15.42.17.122,132.156.198.229,1.36524376282e-05
174.180.184.41,132.156.198.229,1.77007762008e-05
248.142.24.28,132.156.198.229,1.71670795377e-05
116.189.188.203,132.156.198.229,1.9324966431e-05
235.92.48.79,132.156.198.229,1.75592807792e-05
12.99.78.71,132.156.198.229,1.74145680217e-05
124.16.181.229,35.229.33.65,8.0688857163e-06
246.14.57.42,35.229.33.65,1.91230543723e-05
23.155.14.218,35.229.33.65,9.9879234665e-06
71.50.188.66,35.229.33.65,1.0149102308e-06
15.42.17.122,35.229.33.65,1.9829251125e-06
174.180.184.41,35.229.33.65,1.82751120528e-05
248.142.24.28,35.229.33.65,2.711541535e-06
116.189.188.203,35.229.33.65,9.0071986989e-06
235.92.48.79,35.229.33.65,6.4759770302e-06
12.99.78.71,35.229.33.65,5.0189983764e-06
124.16.181.229,48.69.254.28,1.2933169484e-06
246.14.57.42,48.69.254.28,1.30049856895e-05
23.155.14.218,48.69.254.28,7.9650347644e-06
71.50.188.66,48.69.254.28,4.8955825431e-06
15.42.17.122,48.69.254.28,1.28483382241e-05
174.180.184.41,48.69.254.28,7.8946254419e-06
248.142.24.28,48.69.254.28,1.0317919874e-06
116.189.188.203,48.69.254.28,2.6328102918e-06
235.92.48.79,48.69.254.28,1.24382228488e-05
12.99.78.71,48.69.254.28,1.61061739262e-05
124.16.181.229,51.48.89.29,5.4466204712e-06
246.14.57.42,51.48.89.29,1.31107897251e-05
23.155.14.218,51.48.89.29,3.3252446795e-06
71.50.188.66,51.48.89.29,2.4194548523e-06
15.42.17.122,51.48.89.29,1.62044323622e-05
174.180.184.41,51.48.89.29,9.0325026433e-06
248.142.24.28,51.48.89.29,1.4968098186e-05
116.189.188.203,51.48.89.29,1.46601616089e-05
235.92.48.79,51.48.89.29,1.95195633866e-05
12.99.78.71,51.48.89.29,1.55957816882e-05
124.16.181.229,26.189.12.81,4.6765592961e-06
246.14.57.42,26.189.12.81,1.25006405439e-05
23.155.14.218,26.189.12.81,7.8918002975e-06
71.50.188.66,26.189.12.81,2.2643829383e-06
15.42.17.122,26.189.12.81,1.61681851834e-05
174.180.184.41,26.189.12.81,1.43489417613e-05
248.142.24.28,26.189.12.81,1.6509642144e-06
116.189.188.203,26.189.12.81,1.10712677267e-05
235.92.48.79,26.189.12.81,6.9548831016e-06
12.99.78.71,26.189.12.81,1.27269636549e-05
124.16.181.229,76.237.122.101,1.5427043995e-05
246.14.57.42,76.237.122.101,1.9200519281e-05
23.155.14.218,76.237.122.101,1.07958823658e-05
71.50.188.66,76.237.122.101,1.04481497294e-05
15.42.17.122,76.237.122.101,1.91514173798e-05
174.180.184.41,76.237.122.101,9.3573489745e-06
248.142.24.28,76.237.122.101,1.57668295047e-05
116.189.188.203,76.237.122.101,1.31498522145e-05
235.92.48.79,76.237.122.101,1.0249377432e-06
12.99.78.71,76.237.122.101,1.79971041375e-05
124.16.181.229,115.116.27.70,4.9945004494e-06
246.14.57.42,115.116.27.70,1.41153499547e-05
23.155.14.218,115.116.27.70,1.99277763675e-05
71.50.188.66,115.116.27.70,1.15491404726e-05
15.42.17.122,115.116.27.70,1.97109529111e-05
174.180.184.41,115.116.27.70,1.71754291028e-05
248.142.24.28,115.116.27.70,1.4272439995e-05
116.189.188.203,115.116.27.70,7.0561258847e-06
235.92.48.79,115.116.27.70,1.02727669176e-05
12.99.78.71,115.116.27.70,1.77595222493e-05
124.16.181.229,103.143.50.166,1.82786695251e-05
246.14.57.42,103.143.50.166,1.78346377096e-05
23.155.14.218,103.143.50.166,2.3981523961e-06
71.50.188.66,103.143.50.166,1.51145470497e-05
15.42.17.122,103.143.50.166,1.0204023727e-06
174.180.184.41,103.143.50.166,1.08352197094e-05
248.142.24.28,103.143.50.166,1.75242245995e-05
116.189.188.203,103.143.50.166,1.49991736064e-05
235.92.48.79,103.143.50.166,1.01805229577e-05
12.99.78.71,103.143.50.166,8.9596189641e-06
124.16.181.229,110.230.30.223,1.40909703289e-05
246.14.57.42,110.230.30.223,1.9425183491e-05
23.155.14.218,110.230.30.223,2.335755588e-06
71.50.188.66,110.230.30.223,3.5787041772e-06
15.42.17.122,110.230.30.223,1.16537589496e-05
174.180.184.41,110.230.30.223,1.01659287186e-05
248.142.24.28,110.230.30.223,1.36028037039e-05
116.189.188.203,110.230.30.223,9.6092405179e-06
235.92.48.79,110.230.30.223,1.6376386634e-05
12.99.78.71,110.230.30.223,1.06521451439e-05
124.16.181.229,32.77.241.244,1.21627129994e-05
246.14.57.42,32.77.241.244,3.2765220685e-06
23.155.14.218,32.77.241.244,6.8377317384e-06
71.50.188.66,32.77.241.244,1.34100692261e-05
15.42.17.122,32.77.241.244,1.8001103777e-06
174.180.184.41,32.77.241.244,5.8361421131e-06
248.142.24.28,32.77.241.244,1.83277370145e-05
116.189.188.203,32.77.241.244,1.54220771504e-05
235.92.48.79,32.77.241.244,8.8162136121e-06
12.99.78.71,32.77.241.244,2.1098967797e-06
124.16.181.229,255.7.200.117,1.22166812463e-05
246.14.57.42,255.7.200.117,1.26606398953e-05
23.155.14.218,255.7.200.117,1.15318751417e-05
71.50.188.66,255.7.200.117,1.15316715301e-05
15.42.17.122,255.7.200.117,1.57704279562e-05
174.180.184.41,255.7.200.117,1.79902958433e-05
248.142.24.28,255.7.200.117,1.72085076462e-05
116.189.188.203,255.7.200.117,9.6755678587e-06
235.92.48.79,255.7.200.117,5.7900904508e-06
12.99.78.71,255.7.200.117,1.97934553445e-05
124.16.181.229,252.31.68.236,1.42427166529e-05
246.14.57.42,252.31.68.236,7.8128528403e-06
23.155.14.218,252.31.68.236,1.70591414601e-05
71.50.188.66,252.31.68.236,1.75545385106e-05
15.42.17.122,252.31.68.236,3.7086468124e-06
174.180.184.41,252.31.68.236,2.5986099587e-06
248.142.24.28,252.31.68.236,3.1165467013e-06
116.189.188.203,252.31.68.236,1.5643516622e-05
235.92.48.79,252.31.68.236,1.23005856133e-05
12.99.78.71,252.31.68.236,3.3579112245e-06
124.16.181.229,179.177.199.53,1.55707156333e-05
246.14.57.42,179.177.199.53,1.8465659436e-06
23.155.14.218,179.177.199.53,4.1474768805e-06
71.50.188.66,179.177.199.53,1.24223373653e-05
15.42.17.122,179.177.199.53,6.6738939753e-06
174.180.184.41,179.177.199.53,1.77524692012e-05
248.142.24.28,179.177.199.53,1.42158056874e-05
116.189.188.203,179.177.199.53,8.1801507299e-06
235.92.48.79,179.177.199.53,6.9400713121e-06
12.99.78.71,179.177.199.53,1.20189223538e-05
124.16.181.229,87.63.129.228,1.7366539699e-05
246.14.57.42,87.63.129.228,1.10351586666e-05
23.155.14.218,87.63.129.228,1.46334460027e-05
71.50.188.66,87.63.129.228,1.28692777052e-05
15.42.17.122,87.63.129.228,1.78667127956e-05
174.180.184.41,87.63.129.228,9.9364201e-06
248.142.24.28,87.63.129.228,1.20442062494e-05
116.189.188.203,87.63.129.228,1.20865268323e-05
235.92.48.79,87.63.129.228,1.64154720089e-05
12.99.78.71,87.63.129.228,1.75095981229e-05
124.16.181.229,207.67.210.195,1.10351036697e-05
246.14.57.42,207.67.210.195,1.36303135207e-05
23.155.14.218,207.67.210.195,1.92160663494e-05
71.50.188.66,207.67.210.195,1.02031772706e-05
15.42.17.122,207.67.210.195,3.5583966323e-06
174.180.184.41,207.67.210.195,1.83051034051e-05
248.142.24.28,207.67.210.195,2.0113239877e-06
116.189.188.203,207.67.210.195,1.53755638106e-05
235.92.48.79,207.67.210.195,1.32558792294e-05
12.99.78.71,207.67.210.195,9.3885534924e-06
124.16.181.229,246.89.152.253,3.4355260686e-06
246.14.57.42,246.89.152.253,6.2987597092e-06
23.155.14.218,246.89.152.253,1.35205099322e-05
71.50.188.66,246.89.152.253,2.6470800849e-06
15.42.17.122,246.89.152.253,1.96069182955e-05
174.180.184.41,246.89.152.253,1.67799313242e-05
248.142.24.28,246.89.152.253,6.3561552041e-06
116.189.188.203,246.89.152.253,1.24740531554e-05
235.92.48.79,246.89.152.253,1.40741258608e-05
12.99.78.71,246.89.152.253,8.9898344507e-06
124.16.181.229,47.71.17.178,3.0917700452e-06
246.14.57.42,47.71.17.178,1.90957891796e-05
23.155.14.218,47.71.17.178,7.512259188e-06
71.50.188.66,47.71.17.178,1.86592585947e-05
15.42.17.122,47.71.17.178,1.37435363097e-05
174.180.184.41,47.71.17.178,1.67939225487e-05
248.142.24.28,47.71.17.178,1.28944097773e-05
116.189.188.203,47.71.17.178,9.5877219656e-06
235.92.48.79,47.71.17.178,1.6894147188e-05
12.99.78.71,47.71.17.178,4.6110492648e-06
124.16.181.229,240.186.41.192,1.96699348957e-05
246.14.57.42,240.186.41.192,8.9815323149e-06
23.155.14.218,240.186.41.192,8.0521025425e-06
71.50.188.66,240.186.41.192,6.0906812167e-06
15.42.17.122,240.186.41.192,1.92364641344e-05
174.180.184.41,240.186.41.192,1.95054073965e-05
248.142.24.28,240.186.41.192,6.4355102944e-06
116.189.188.203,240.186.41.192,1.17158864791e-05
235.92.48.79,240.186.41.192,1.96888755846e-05
12.99.78.71,240.186.41.192,6.5373950815e-06
124.16.181.229,88.186.9.73,8.5476927868e-06
246.14.57.42,88.186.9.73,1.24031435046e-05
23.155.14.218,88.186.9.73,1.81816021119e-05
71.50.188.66,88.186.9.73,1.0220686167e-06
15.42.17.122,88.186.9.73,1.49997605692e-05
174.180.184.41,88.186.9.73,3.2157430338e-06
248.142.24.28,88.186.9.73,1.12360295878e-05
116.189.188.203,88.186.9.73,2.1764079821e-06
235.92.48.79,88.186.9.73,1.03793394334e-05
12.99.78.71,88.186.9.73,1.80258741316e-05
124.16.181.229,113.209.206.25,1.95743039351e-05
246.14.57.42,113.209.206.25,1.51948938956e-05
23.155.14.218,113.209.206.25,1.52146107368e-05
71.50.188.66,113.209.206.25,8.0240847008e-06
15.42.17.122,113.209.206.25,1.95126228511e-05
174.180.184.41,113.209.206.25,9.5504796168e-06
248.142.24.28,113.209.206.25,2.2673005242e-06
116.189.188.203,113.209.206.25,1.0273269748e-06
235.92.48.79,113.209.206.25,9.2653646613e-06
12.99.78.71,113.209.206.25,1.8080964813e-06
124.16.181.229,169.73.162.236,1.73739899847e-05
246.14.57.42,169.73.162.236,1.95310400923e-05
23.155.14.218,169.73.162.236,1.7631550671e-06
71.50.188.66,169.73.162.236,1.09227333356e-05
15.42.17.122,169.73.162.236,1.908726678e-06
174.180.184.41,169.73.162.236,1.67924070466e-05
248.142.24.28,169.73.162.236,1.49124584778e-05
116.189.188.203,169.73.162.236,2.5696223915e-06
235.92.48.79,169.73.162.236,1.92358418653e-05
12.99.78.71,169.73.162.236,2.8840558948e-06
124.16.181.229,14.40.29.189,1.80452143266e-05
246.14.57.42,14.40.29.189,1.27561708264e-05
23.155.14.218,14.40.29.189,7.2432992042e-06
71.50.188.66,14.40.29.189,1.70158857336e-05
15.42.17.122,14.40.29.189,8.5716336051e-06
174.180.184.41,14.40.29.189,1.76151576154e-05
248.142.24.28,14.40.29.189,3.8043656239e-06
116.189.188.203,14.40.29.189,9.3312584116e-06
235.92.48.79,14.40.29.189,1.30089178911e-05
12.99.78.71,14.40.29.189,1.00289046609e-05
124.16.181.229,221.82.233.149,1.36538779195e-05
246.14.57.42,221.82.233.149,1.9698822054e-05
23.155.14.218,221.82.233.149,9.626652574e-06
71.50.188.66,221.82.233.149,9.0568512025e-06
15.42.17.122,221.82.233.149,1.17535964096e-05
174.180.184.41,221.82.233.149,1.15209523861e-05
248.142.24.28,221.82.233.149,1.69731482783e-05
116.189.188.203,221.82.233.149,1.14011645858e-05
235.92.48.79,221.82.233.149,1.92022533347e-05
12.99.78.71,221.82.233.149,1.5440151806e-06
124.16.181.229,242.51.30.70,1.48357077938e-05
246.14.57.42,242.51.30.70,9.8588263306e-06
23.155.14.218,242.51.30.70,1.80004872778e-05
71.50.188.66,242.51.30.70,1.17716069999e-05
15.42.17.122,242.51.30.70,7.0137937937e-06
174.180.184.41,242.51.30.70,1.70472152153e-05
248.142.24.28,242.51.30.70,3.0401926421e-06
116.189.188.203,242.51.30.70,1.51077021574e-05
235.92.48.79,242.51.30.70,1.13916982633e-05
12.99.78.71,242.51.30.70,1.40681859e-06
124.16.181.229,27.142.253.218,8.7260340299e-06
246.14.57.42,27.142.253.218,1.75576682918e-05
23.155.14.218,27.142.253.218,5.7579301179e-06
71.50.188.66,27.142.253.218,6.5529750978e-06
15.42.17.122,27.142.253.218,1.17434812401e-05
174.180.184.41,27.142.253.218,9.9311177196e-06
248.142.24.28,27.142.253.218,7.6033014592e-06
116.189.188.203,27.142.253.218,3.0640731444e-06
235.92.48.79,27.142.253.218,1.987324917e-05
12.99.78.71,27.142.253.218,6.4605494764e-06
124.16.181.229,69.86.165.148,9.0566190978e-06
246.14.57.42,69.86.165.148,8.6160988701e-06
23.155.14.218,69.86.165.148,5.4621934253e-06
71.50.188.66,69.86.165.148,1.65203608243e-05
15.42.17.122,69.86.165.148,4.7391839362e-06
174.180.184.41,69.86.165.148,4.3761408586e-06
248.142.24.28,69.86.165.148,4.4165830113e-06
116.189.188.203,69.86.165.148,1.89770241101e-05
235.92.48.79,69.86.165.148,1.51842315142e-05
12.99.78.71,69.86.165.148,1.52116262096e-05
124.16.181.229,94.179.153.24,6.0549578962e-06
246.14.57.42,94.179.153.24,7.2786159491e-06
23.155.14.218,94.179.153.24,1.79699735742e-05
71.50.188.66,94.179.153.24,1.21883404031e-05
15.42.17.122,94.179.153.24,2.2234273675e-06
174.180.184.41,94.179.153.24,1.76061918889e-05
248.142.24.28,94.179.153.24,8.1638266225e-06
116.189.188.203,94.179.153.24,2.4509226772e-06
235.92.48.79,94.179.153.24,7.482577854e-06
12.99.78.71,94.179.153.24,1.762004367e-06
124.16.181.229,6.150.38.238,5.584379762e-06
246.14.57.42,6.150.38.238,1.47353761934e-05
23.155.14.218,6.150.38.238,5.9562618403e-06
71.50.188.66,6.150.38.238,1.52828459767e-05
15.42.17.122,6.150.38.238,7.2995626015e-06
174.180.184.41,6.150.38.238,1.02787429595e-05
248.142.24.28,6.150.38.238,1.72594123839e-05
116.189.188.203,6.150.38.238,1.39793064595e-05
235.92.48.79,6.150.38.238,1.4246427959e-05
12.99.78.71,6.150.38.238,7.1683322301e-06
124.16.181.229,7.5.3.91,1.31543330335e-05
246.14.57.42,7.5.3.91,1.44131884312e-05
23.155.14.218,7.5.3.91,1.81862148397e-05
71.50.188.66,7.5.3.91,6.2166484916e-06
15.42.17.122,7.5.3.91,9.2924269412e-06
174.180.184.41,7.5.3.91,1.52081602239e-05
248.142.24.28,7.5.3.91,2.0083856537e-06
116.189.188.203,7.5.3.91,1.60671915904e-05
235.92.48.79,7.5.3.91,1.31960563057e-05
12.99.78.71,7.5.3.91,1.891238889e-06
124.16.181.229,126.176.90.176,3.9801428205e-06
246.14.57.42,126.176.90.176,8.8651406647e-06
23.155.14.218,126.176.90.176,1.04891140301e-05
71.50.188.66,126.176.90.176,1.50013575218e-05
15.42.17.122,126.176.90.176,8.4589447688e-06
174.180.184.41,126.176.90.176,1.979369851e-05
248.142.24.28,126.176.90.176,1.5239235888e-06
116.189.188.203,126.176.90.176,7.7401499978e-06
235.92.48.79,126.176.90.176,4.2621039282e-06
12.99.78.71,126.176.90.176,1.38770423455e-05
124.16.181.229,72.19.6.62,1.90124134954e-05
246.14.57.42,72.19.6.62,1.74700993095e-05
23.155.14.218,72.19.6.62,6.5179564283e-06
71.50.188.66,72.19.6.62,4.3869354603e-06
15.42.17.122,72.19.6.62,1.41351168427e-05
174.180.184.41,72.19.6.62,1.2047669194e-05
248.142.24.28,72.19.6.62,1.42305607673e-05
116.189.188.203,72.19.6.62,1.54546742083e-05
235.92.48.79,72.19.6.62,5.7739932306e-06
12.99.78.71,72.19.6.62,3.3312939472e-06
124.16.181.229,192.69.43.155,1.77299370244e-05
246.14.57.42,192.69.43.155,1.63455041689e-05
23.155.14.218,192.69.43.155,1.05416668519e-05
71.50.188.66,192.69.43.155,1.36307476864e-05
15.42.17.122,192.69.43.155,4.2906431996e-06
174.180.184.41,192.69.43.155,1.51904606422e-05
248.142.24.28,192.69.43.155,1.94467529458e-05
116.189.188.203,192.69.43.155,4.7246076773e-06
235.92.48.79,192.69.43.155,1.2131199773e-06
12.99.78.71,192.69.43.155,1.53970254743e-05
124.16.181.229,133.64.6.13,1.5774309121e-06
246.14.57.42,133.64.6.13,7.6160802569e-06
23.155.14.218,133.64.6.13,1.12366566449e-05
