source_ip,target_ip,weight
119.28.244.75,34.39.133.178,1.6789948516e-06
23.155.14.218,34.39.133.178,1.1926305829e-05
97.78.70.17,34.39.133.178,1.78966509331e-05
71.50.188.66,34.39.133.178,1.13802632969e-05
208.64.203.132,34.39.133.178,1.09028677485e-05
74.226.124.121,34.39.133.178,7.5240648513e-06
148.170.27.97,34.39.133.178,1.52190689278e-05
175.112.91.200,34.39.133.178,8.8570365402e-06
15.42.17.122,34.39.133.178,1.31870210935e-05
197.10.128.130,34.39.133.178,4.1598287842e-06
99.154.33.52,34.39.133.178,1.66798280158e-05
174.180.184.41,34.39.133.178,1.27279841564e-05
106.243.131.241,34.39.133.178,1.94687126476e-05
75.184.50.45,34.39.133.178,3.3950779377e-06
145.27.170.115,34.39.133.178,4.6333741208e-06
122.63.218.42,34.39.133.178,1.17219130958e-05
215.77.50.248,34.39.133.178,1.1674030599e-05
144.110.197.66,34.39.133.178,1.85221434764e-05
248.142.24.28,34.39.133.178,5.1270745478e-06
95.153.133.113,34.39.133.178,1.79115737784e-05
116.189.188.203,34.39.133.178,7.3523047202e-06
77.172.254.15,34.39.133.178,6.1030944748e-06
187.250.182.8,34.39.133.178,7.3881419319e-06
235.92.48.79,34.39.133.178,1.05041271051e-05
33.109.70.69,34.39.133.178,3.3518524391e-06
12.99.78.71,34.39.133.178,1.91002240956e-05
78.136.154.80,34.39.133.178,8.9418613305e-06
130.89.82.228,34.39.133.178,8.8699416584e-06
238.36.13.89,34.39.133.178,6.3033690359e-06
112.105.93.54,34.39.133.178,8.6404544547e-06
1.221.242.237,34.39.133.178,6.8743530631e-06
151.27.30.177,34.39.133.178,1.59395465984e-05
79.244.204.112,244.101.165.246,1.23364631142e-05
131.180.154.92,244.101.165.246,5.7448461705e-06
81.234.170.132,244.101.165.246,1.50702883403e-05
132.111.224.167,244.101.165.246,1.45478928833e-05
52.35.123.120,244.101.165.246,7.8652839358e-06
31.224.97.129,244.101.165.246,1.33044443785e-05
124.16.181.229,244.101.165.246,6.8044144482e-06
246.14.57.42,244.101.165.246,1.721365073e-05
119.28.244.75,244.101.165.246,3.0792596657e-06
23.155.14.218,244.101.165.246,1.8495925704e-05
97.78.70.17,244.101.165.246,1.4992483503e-06
71.50.188.66,244.101.165.246,6.416047912e-06
208.64.203.132,244.101.165.246,1.6309441538e-05
74.226.124.121,244.101.165.246,1.4646645372e-05
148.170.27.97,244.101.165.246,7.8276649913e-06
175.112.91.200,244.101.165.246,1.44911018229e-05
15.42.17.122,244.101.165.246,1.8673674254e-06
197.10.128.130,244.101.165.246,8.2073991908e-06
99.154.33.52,244.101.165.246,3.9901954888e-06
174.180.184.41,244.101.165.246,8.3427794426e-06
106.243.131.241,244.101.165.246,3.7107781778e-06
75.184.50.45,244.101.165.246,1.06081646069e-05
145.27.170.115,244.101.165.246,8.4257781893e-06
122.63.218.42,244.101.165.246,1.82338026793e-05
215.77.50.248,244.101.165.246,1.32311591086e-05
144.110.197.66,244.101.165.246,9.7230375362e-06
248.142.24.28,244.101.165.246,6.9105507076e-06
95.153.133.113,244.101.165.246,1.66761605948e-05
116.189.188.203,244.101.165.246,3.9957546788e-06
77.172.254.15,244.101.165.246,1.938604476e-06
187.250.182.8,244.101.165.246,1.48466220625e-05
235.92.48.79,244.101.165.246,1.64566623059e-05
33.109.70.69,244.101.165.246,1.19123651625e-05
12.99.78.71,244.101.165.246,2.0195240637e-06
78.136.154.80,244.101.165.246,9.9108179776e-06
130.89.82.228,244.101.165.246,2.3775082773e-06
238.36.13.89,244.101.165.246,1.43966210079e-05
112.105.93.54,244.101.165.246,1.30671396275e-05
1.221.242.237,244.101.165.246,1.92947847072e-05
151.27.30.177,244.101.165.246,1.62944961836e-05
79.244.204.112,205.226.18.127,1.3257747825e-05
131.180.154.92,205.226.18.127,3.57265427e-06
81.234.170.132,205.226.18.127,7.0560713214e-06
132.111.224.167,205.226.18.127,1.55390111738e-05
52.35.123.120,205.226.18.127,7.0765831251e-06
31.224.97.129,205.226.18.127,1.75367061492e-05
124.16.181.229,205.226.18.127,6.3381770505e-06
246.14.57.42,205.226.18.127,1.76348831283e-05
119.28.244.75,205.226.18.127,8.6071210119e-06
23.155.14.218,205.226.18.127,1.8953116737e-05
97.78.70.17,205.226.18.127,1.24109868977e-05
71.50.188.66,205.226.18.127,1.48875448693e-05
208.64.203.132,205.226.18.127,3.2194591654e-06
74.226.124.121,205.226.18.127,1.26202386482e-05
148.170.27.97,205.226.18.127,1.00917292336e-05
175.112.91.200,205.226.18.127,2.256251689e-06
15.42.17.122,205.226.18.127,1.7815125791e-06
197.10.128.130,205.226.18.127,1.54964662086e-05
99.154.33.52,205.226.18.127,8.8155868461e-06
174.180.184.41,205.226.18.127,1.99023317922e-05
106.243.131.241,205.226.18.127,1.55127150094e-05
75.184.50.45,205.226.18.127,4.8865273268e-06
145.27.170.115,205.226.18.127,1.10737225256e-05
122.63.218.42,205.226.18.127,3.4702235345e-06
215.77.50.248,205.226.18.127,1.4467699726e-05
144.110.197.66,205.226.18.127,7.7336064282e-06
248.142.24.28,205.226.18.127,6.601354521e-06
95.153.133.113,205.226.18.127,1.0531896413e-06
116.189.188.203,205.226.18.127,1.5950816086e-06
77.172.254.15,205.226.18.127,1.58349824286e-05
187.250.182.8,205.226.18.127,8.4745042475e-06
235.92.48.79,205.226.18.127,9.7697696107e-06
33.109.70.69,205.226.18.127,2.7850041504e-06
12.99.78.71,205.226.18.127,1.4703556789e-06
78.136.154.80,205.226.18.127,9.8925344217e-06
130.89.82.228,205.226.18.127,7.7276458975e-06
238.36.13.89,205.226.18.127,9.2814786311e-06
112.105.93.54,205.226.18.127,1.74091758923e-05
1.221.242.237,205.226.18.127,8.126872337e-06
151.27.30.177,205.226.18.127,1.14206193804e-05
79.244.204.112,135.76.105.131,1.5937091318e-06
131.180.154.92,135.76.105.131,4.4444950339e-06
81.234.170.132,135.76.105.131,4.5702472384e-06
132.111.224.167,135.76.105.131,1.9139678485e-06
52.35.123.120,135.76.105.131,4.0531489446e-06
31.224.97.129,135.76.105.131,1.82506999389e-05
124.16.181.229,135.76.105.131,9.187885608e-06
246.14.57.42,135.76.105.131,7.1890980918e-06
119.28.244.75,135.76.105.131,5.0467170549e-06
23.155.14.218,135.76.105.131,1.21186257532e-05
97.78.70.17,135.76.105.131,1.34547938027e-05
71.50.188.66,135.76.105.131,3.8516859381e-06
208.64.203.132,135.76.105.131,2.6855682071e-06
74.226.124.121,135.76.105.131,1.18210546815e-05
148.170.27.97,135.76.105.131,1.49812713893e-05
175.112.91.200,135.76.105.131,1.5443976764e-06
15.42.17.122,135.76.105.131,1.97367602964e-05
197.10.128.130,135.76.105.131,1.90839074806e-05
99.154.33.52,135.76.105.131,1.80709922327e-05
174.180.184.41,135.76.105.131,2.4272253816e-06
106.243.131.241,135.76.105.131,1.5255484318e-05
75.184.50.45,135.76.105.131,1.37629645183e-05
145.27.170.115,135.76.105.131,1.17350303354e-05
122.63.218.42,135.76.105.131,1.38949650703e-05
215.77.50.248,135.76.105.131,6.099055678e-06
144.110.197.66,135.76.105.131,1.4501450777e-06
248.142.24.28,135.76.105.131,7.8142603155e-06
95.153.133.113,135.76.105.131,1.22188842559e-05
116.189.188.203,135.76.105.131,1.35624454947e-05
77.172.254.15,135.76.105.131,7.7580672817e-06
187.250.182.8,135.76.105.131,1.31571635415e-05
235.92.48.79,135.76.105.131,1.02072064624e-05
33.109.70.69,135.76.105.131,6.9535338287e-06
12.99.78.71,135.76.105.131,7.8454695717e-06
78.136.154.80,135.76.105.131,1.8462027169e-06
130.89.82.228,135.76.105.131,1.34529512741e-05
238.36.13.89,135.76.105.131,1.62980463014e-05
112.105.93.54,135.76.105.131,1.72661524951e-05
1.221.242.237,135.76.105.131,3.6761830158e-06
151.27.30.177,135.76.105.131,1.52619566172e-05
79.244.204.112,6.154.40.156,8.9652073287e-06
131.180.154.92,6.154.40.156,1.04835874713e-05
81.234.170.132,6.154.40.156,5.7397101231e-06
132.111.224.167,6.154.40.156,2.8943386523e-06
52.35.123.120,6.154.40.156,1.18968047776e-05
31.224.97.129,6.154.40.156,1.89624753095e-05
124.16.181.229,6.154.40.156,1.65275209347e-05
246.14.57.42,6.154.40.156,2.5871650961e-06
119.28.244.75,6.154.40.156,1.01610977787e-05
23.155.14.218,6.154.40.156,9.7304430931e-06
97.78.70.17,6.154.40.156,1.37182162048e-05
71.50.188.66,6.154.40.156,4.6718814286e-06
208.64.203.132,6.154.40.156,1.8022843268e-06
74.226.124.121,6.154.40.156,1.92718779198e-05
148.170.27.97,6.154.40.156,5.6496362367e-06
175.112.91.200,6.154.40.156,1.55742558266e-05
15.42.17.122,6.154.40.156,1.05940543069e-05
197.10.128.130,6.154.40.156,1.2131670704e-05
99.154.33.52,6.154.40.156,7.6557719857e-06
174.180.184.41,6.154.40.156,4.9989963759e-06
106.243.131.241,6.154.40.156,1.45981231379e-05
75.184.50.45,6.154.40.156,1.03732231661e-05
145.27.170.115,6.154.40.156,1.30576134648e-05
122.63.218.42,6.154.40.156,8.0018579292e-06
215.77.50.248,6.154.40.156,7.6941211199e-06
144.110.197.66,6.154.40.156,1.90059821095e-05
248.142.24.28,6.154.40.156,1.15417052268e-05
95.153.133.113,6.154.40.156,2.8915365072e-06
116.189.188.203,6.154.40.156,1.91933310524e-05
77.172.254.15,6.154.40.156,1.71113106364e-05
187.250.182.8,6.154.40.156,6.5014154664e-06
235.92.48.79,6.154.40.156,1.23786515532e-05
33.109.70.69,6.154.40.156,1.38754680918e-05
12.99.78.71,6.154.40.156,1.63260928997e-05
78.136.154.80,6.154.40.156,1.2616216555e-05
130.89.82.228,6.154.40.156,4.8099221511e-06
238.36.13.89,6.154.40.156,1.57977494174e-05
112.105.93.54,6.154.40.156,2.3220167837e-06
1.221.242.237,6.154.40.156,3.9934972694e-06
151.27.30.177,6.154.40.156,1.09414554041e-05
79.244.204.112,133.61.253.192,8.4316624139e-06
131.180.154.92,133.61.253.192,6.4948587016e-06
81.234.170.132,133.61.253.192,1.75361289482e-05
132.111.224.167,133.61.253.192,7.5074767115e-06
52.35.123.120,133.61.253.192,1.74448627883e-05
31.224.97.129,133.61.253.192,2.8051565801e-06
124.16.181.229,133.61.253.192,7.6449887634e-06
246.14.57.42,133.61.253.192,1.36545632938e-05
119.28.244.75,133.61.253.192,4.5279895985e-06
23.155.14.218,133.61.253.192,7.4527735438e-06
97.78.70.17,133.61.253.192,1.05753581398e-05
71.50.188.66,133.61.253.192,2.3575355362e-06
208.64.203.132,133.61.253.192,1.03824386563e-05
74.226.124.121,133.61.253.192,1.90447216066e-05
148.170.27.97,133.61.253.192,1.6406798161e-05
175.112.91.200,133.61.253.192,1.13005031937e-05
15.42.17.122,133.61.253.192,9.8443834408e-06
197.10.128.130,133.61.253.192,1.49129486668e-05
99.154.33.52,133.61.253.192,1.58390824979e-05
174.180.184.41,133.61.253.192,1.0302924423e-06
106.243.131.241,133.61.253.192,7.6068490039e-06
75.184.50.45,133.61.253.192,1.42999753562e-05
145.27.170.115,133.61.253.192,1.64079614203e-05
122.63.218.42,133.61.253.192,1.82272254376e-05
215.77.50.248,133.61.253.192,5.2976023693e-06
144.110.197.66,133.61.253.192,6.6923571677e-06
248.142.24.28,133.61.253.192,7.4373066922e-06
95.153.133.113,133.61.253.192,1.83851632998e-05
116.189.188.203,133.61.253.192,1.5776923427e-06
77.172.254.15,133.61.253.192,9.4415899238e-06
187.250.182.8,133.61.253.192,1.80106233907e-05
235.92.48.79,133.61.253.192,1.52645717552e-05
33.109.70.69,133.61.253.192,6.9239512053e-06
12.99.78.71,133.61.253.192,1.27377626252e-05
78.136.154.80,133.61.253.192,1.7972815551e-06
130.89.82.228,133.61.253.192,1.14828569435e-05
238.36.13.89,133.61.253.192,1.93160846349e-05
112.105.93.54,133.61.253.192,1.25007323213e-05
1.221.242.237,133.61.253.192,2.5487937643e-06
151.27.30.177,133.61.253.192,5.3955152067e-06
79.244.204.112,115.188.112.15,1.19901510662e-05
131.180.154.92,115.188.112.15,3.7198552671e-06
81.234.170.132,115.188.112.15,1.36454130273e-05
132.111.224.167,115.188.112.15,1.29044008439e-05
52.35.123.120,115.188.112.15,1.33244587215e-05
31.224.97.129,115.188.112.15,5.4453912428e-06
124.16.181.229,115.188.112.15,4.9819148014e-06
246.14.57.42,115.188.112.15,1.4662386879e-05
119.28.244.75,115.188.112.15,1.89474827894e-05
23.155.14.218,115.188.112.15,3.276966609e-06
97.78.70.17,115.188.112.15,9.2839364712e-06
71.50.188.66,115.188.112.15,1.11186095112e-05
208.64.203.132,115.188.112.15,6.9928080521e-06
74.226.124.121,115.188.112.15,1.94707166461e-05
148.170.27.97,115.188.112.15,8.3553771685e-06
175.112.91.200,115.188.112.15,4.5794672844e-06
15.42.17.122,115.188.112.15,5.3203324564e-06
197.10.128.130,115.188.112.15,4.3531438707e-06
99.154.33.52,115.188.112.15,1.27874577381e-05
174.180.184.41,115.188.112.15,1.61125188183e-05
106.243.131.241,115.188.112.15,1.0251138644e-06
75.184.50.45,115.188.112.15,7.2434089837e-06
145.27.170.115,115.188.112.15,5.0135725415e-06
122.63.218.42,115.188.112.15,1.73778465328e-05
215.77.50.248,115.188.112.15,6.4680349727e-06
144.110.197.66,115.188.112.15,1.19246576788e-05
248.142.24.28,115.188.112.15,3.3849368431e-06
95.153.133.113,115.188.112.15,8.3273403503e-06
116.189.188.203,115.188.112.15,1.89490676913e-05
77.172.254.15,115.188.112.15,1.82173160344e-05
187.250.182.8,115.188.112.15,1.80549898666e-05
235.92.48.79,115.188.112.15,1.0120070034e-06
33.109.70.69,115.188.112.15,1.3251369837e-05
12.99.78.71,115.188.112.15,1.39003802175e-05
78.136.154.80,115.188.112.15,1.52888190453e-05
130.89.82.228,115.188.112.15,1.4884491549e-06
238.36.13.89,115.188.112.15,1.9499258004e-05
112.105.93.54,115.188.112.15,1.75230356344e-05
1.221.242.237,115.188.112.15,1.91343710069e-05
151.27.30.177,115.188.112.15,1.5086738315e-06
79.244.204.112,192.11.139.42,3.8519961973e-06
131.180.154.92,192.11.139.42,2.5468287753e-06
81.234.170.132,192.11.139.42,1.0637730334e-05
132.111.224.167,192.11.139.42,1.7000273707e-06
52.35.123.120,192.11.139.42,1.24097976697e-05
31.224.97.129,192.11.139.42,9.3836605597e-06
124.16.181.229,192.11.139.42,1.41207404989e-05
246.14.57.42,192.11.139.42,2.0915413854e-06
119.28.244.75,192.11.139.42,1.7071712645e-06
23.155.14.218,192.11.139.42,1.17518596477e-05
97.78.70.17,192.11.139.42,5.0538868011e-06
71.50.188.66,192.11.139.42,1.18470249335e-05
208.64.203.132,192.11.139.42,1.15801513037e-05
74.226.124.121,192.11.139.42,1.19182405375e-05
148.170.27.97,192.11.139.42,1.57016856266e-05
175.112.91.200,192.11.139.42,4.7827882079e-06
15.42.17.122,192.11.139.42,6.5007567914e-06
197.10.128.130,192.11.139.42,1.61357583732e-05
99.154.33.52,192.11.139.42,1.35512757981e-05
174.180.184.41,192.11.139.42,2.3595641018e-06
106.243.131.241,192.11.139.42,1.42718016935e-05
75.184.50.45,192.11.139.42,7.0178883013e-06
145.27.170.115,192.11.139.42,1.85300551939e-05
122.63.218.42,192.11.139.42,1.74341410201e-05
215.77.50.248,192.11.139.42,1.63159700618e-05
144.110.197.66,192.11.139.42,8.3398878587e-06
248.142.24.28,192.11.139.42,1.32266151535e-05
95.153.133.113,192.11.139.42,1.66802936946e-05
116.189.188.203,192.11.139.42,4.0185545992e-06
77.172.254.15,192.11.139.42,1.9468045991e-06
187.250.182.8,192.11.139.42,1.70634593071e-05
235.92.48.79,192.11.139.42,1.16420646525e-05
33.109.70.69,192.11.139.42,1.91850363049e-05
12.99.78.71,192.11.139.42,6.2653468114e-06
78.136.154.80,192.11.139.42,1.03126703192e-05
130.89.82.228,192.11.139.42,1.49241445549e-05
238.36.13.89,192.11.139.42,1.85246606937e-05
112.105.93.54,192.11.139.42,1.18344824052e-05
1.221.242.237,192.11.139.42,5.5426087866e-06
151.27.30.177,192.11.139.42,1.6456838073e-05
79.244.204.112,16.136.225.105,5.3196591778e-06
131.180.154.92,16.136.225.105,3.4310146675e-06
81.234.170.132,16.136.225.105,4.769949276e-06
132.111.224.167,16.136.225.105,6.3170511548e-06
52.35.123.120,16.136.225.105,4.138317071e-06
31.224.97.129,16.136.225.105,1.3198064703e-05
124.16.181.229,16.136.225.105,1.50710314209e-05
246.14.57.42,16.136.225.105,6.8598587307e-06
119.28.244.75,16.136.225.105,6.1195489136e-06
23.155.14.218,16.136.225.105,9.6187632894e-06
97.78.70.17,16.136.225.105,1.01182813843e-05
71.50.188.66,16.136.225.105,9.1212727589e-06
208.64.203.132,16.136.225.105,1.5228030168e-06
74.226.124.121,16.136.225.105,2.9288821442e-06
148.170.27.97,16.136.225.105,1.45188895495e-05
175.112.91.200,16.136.225.105,1.08743403605e-05
15.42.17.122,16.136.225.105,4.8581212163e-06
197.10.128.130,16.136.225.105,1.07044863625e-05
99.154.33.52,16.136.225.105,1.99466883831e-05
174.180.184.41,16.136.225.105,1.28997083338e-05
106.243.131.241,16.136.225.105,1.7412319887e-06
75.184.50.45,16.136.225.105,9.3827630048e-06
145.27.170.115,16.136.225.105,1.73102222002e-05
122.63.218.42,16.136.225.105,9.3564205579e-06
215.77.50.248,16.136.225.105,1.649851638e-06
144.110.197.66,16.136.225.105,1.86720829448e-05
248.142.24.28,16.136.225.105,7.5817871606e-06
95.153.133.113,16.136.225.105,1.17496191302e-05
116.189.188.203,16.136.225.105,6.7839995658e-06
77.172.254.15,16.136.225.105,9.9056975512e-06
187.250.182.8,16.136.225.105,2.6303832556e-06
235.92.48.79,16.136.225.105,6.7579324936e-06
33.109.70.69,16.136.225.105,1.78754960164e-05
12.99.78.71,16.136.225.105,1.06945846699e-05
78.136.154.80,16.136.225.105,4.6021284034e-06
130.89.82.228,16.136.225.105,2.7699970411e-06
238.36.13.89,16.136.225.105,9.8367483651e-06
112.105.93.54,16.136.225.105,1.43611766024e-05
1.221.242.237,16.136.225.105,1.88810891598e-05
151.27.30.177,16.136.225.105,8.6392750213e-06
79.244.204.112,182.229.85.3,1.54199082117e-05
131.180.154.92,182.229.85.3,4.2491136431e-06
81.234.170.132,182.229.85.3,1.67051174529e-05
132.111.224.167,182.229.85.3,5.5805902099e-06
52.35.123.120,182.229.85.3,5.8046077006e-06
31.224.97.129,182.229.85.3,1.91935067637e-05
124.16.181.229,182.229.85.3,1.54616471501e-05
246.14.57.42,182.229.85.3,8.6299362723e-06
119.28.244.75,182.229.85.3,1.56222044154e-05
23.155.14.218,182.229.85.3,7.1598214174e-06
97.78.70.17,182.229.85.3,9.6954785584e-06
71.50.188.66,182.229.85.3,1.84872429508e-05
208.64.203.132,182.229.85.3,1.7550042318e-06
74.226.124.121,182.229.85.3,1.7154874914e-05
148.170.27.97,182.229.85.3,1.56691190745e-05
175.112.91.200,182.229.85.3,1.28965088781e-05
15.42.17.122,182.229.85.3,9.289306834e-06
197.10.128.130,182.229.85.3,1.87427317147e-05
99.154.33.52,182.229.85.3,1.621502822e-05
174.180.184.41,182.229.85.3,1.80583085885e-05
106.243.131.241,182.229.85.3,1.86937320167e-05
75.184.50.45,182.229.85.3,1.21838383385e-05
145.27.170.115,182.229.85.3,1.95125772316e-05
122.63.218.42,182.229.85.3,1.22132540302e-05
215.77.50.248,182.229.85.3,1.44970263628e-05
144.110.197.66,182.229.85.3,1.48035246824e-05
248.142.24.28,182.229.85.3,9.0623381555e-06
95.153.133.113,182.229.85.3,1.14819865444e-05
116.189.188.203,182.229.85.3,5.416554184e-06
77.172.254.15,182.229.85.3,1.73237130679e-05
187.250.182.8,182.229.85.3,7.1390147902e-06
235.92.48.79,182.229.85.3,3.7843013715e-06
33.109.70.69,182.229.85.3,1.26858584003e-05
12.99.78.71,182.229.85.3,5.7577616701e-06
78.136.154.80,182.229.85.3,1.57644704877e-05
130.89.82.228,182.229.85.3,1.1980389948e-06
238.36.13.89,182.229.85.3,1.65384941905e-05
112.105.93.54,182.229.85.3,6.292101408e-06
1.221.242.237,182.229.85.3,1.40591478948e-05
151.27.30.177,182.229.85.3,1.95320570522e-05
79.244.204.112,9.236.164.93,6.6919912505e-06
131.180.154.92,9.236.164.93,4.7381912209e-06
81.234.170.132,9.236.164.93,1.41739965392e-05
132.111.224.167,9.236.164.93,1.91039846498e-05
52.35.123.120,9.236.164.93,1.2856682608e-05
31.224.97.129,9.236.164.93,8.3922364976e-06
124.16.181.229,9.236.164.93,1.0334178773e-06
246.14.57.42,9.236.164.93,7.6811061069e-06
119.28.244.75,9.236.164.93,1.4816910919e-05
23.155.14.218,9.236.164.93,1.83407606585e-05
97.78.70.17,9.236.164.93,1.41066142837e-05
71.50.188.66,9.236.164.93,9.3605544626e-06
208.64.203.132,9.236.164.93,4.1132655585e-06
74.226.124.121,9.236.164.93,7.9347595499e-06
148.170.27.97,9.236.164.93,1.98057435023e-05
175.112.91.200,9.236.164.93,2.1264952369e-06
15.42.17.122,9.236.164.93,1.19225123479e-05
197.10.128.130,9.236.164.93,1.20022295043e-05
99.154.33.52,9.236.164.93,8.0388677047e-06
174.180.184.41,9.236.164.93,1.50764259113e-05
106.243.131.241,9.236.164.93,1.97601790848e-05
75.184.50.45,9.236.164.93,1.43165312672e-05
145.27.170.115,9.236.164.93,1.21019024369e-05
122.63.218.42,9.236.164.93,8.5549471708e-06
215.77.50.248,9.236.164.93,6.3454915038e-06
144.110.197.66,9.236.164.93,1.32785857877e-05
248.142.24.28,9.236.164.93,9.89632029e-06
95.153.133.113,9.236.164.93,1.2978265618e-06
116.189.188.203,9.236.164.93,1.70033733892e-05
77.172.254.15,9.236.164.93,1.75192690807e-05
187.250.182.8,9.236.164.93,2.7474780545e-06
235.92.48.79,9.236.164.93,1.29317054906e-05
33.109.70.69,9.236.164.93,2.463481977e-06
12.99.78.71,9.236.164.93,9.8372653676e-06
78.136.154.80,9.236.164.93,1.85147412583e-05
130.89.82.228,9.236.164.93,3.5047762258e-06
238.36.13.89,9.236.164.93,1.24215743404e-05
112.105.93.54,9.236.164.93,1.56014736663e-05
1.221.242.237,9.236.164.93,1.6267064824e-06
151.27.30.177,9.236.164.93,3.0576026855e-06
79.244.204.112,233.187.122.114,9.0643890695e-06
131.180.154.92,233.187.122.114,1.8902770728e-06
81.234.170.132,233.187.122.114,1.29801947679e-05
132.111.224.167,233.187.122.114,1.87903710514e-05
52.35.123.120,233.187.122.114,4.3110395899e-06
31.224.97.129,233.187.122.114,6.5048502163e-06
124.16.181.229,233.187.122.114,9.4071967261e-06
246.14.57.42,233.187.122.114,2.8440811162e-06
119.28.244.75,233.187.122.114,2.7547345407e-06
23.155.14.218,233.187.122.114,6.8651618296e-06
97.78.70.17,233.187.122.114,1.84356904483e-05
71.50.188.66,233.187.122.114,1.05067781705e-05
208.64.203.132,233.187.122.114,1.00627708488e-05
74.226.124.121,233.187.122.114,2.4032717604e-06
148.170.27.97,233.187.122.114,1.61360098017e-05
175.112.91.200,233.187.122.114,9.4815852046e-06
15.42.17.122,233.187.122.114,1.50044460998e-05
197.10.128.130,233.187.122.114,1.82499511764e-05
99.154.33.52,233.187.122.114,8.016888783e-06
174.180.184.41,233.187.122.114,8.5086485391e-06
106.243.131.241,233.187.122.114,4.7980943901e-06
75.184.50.45,233.187.122.114,1.03294425262e-05
145.27.170.115,233.187.122.114,1.75384129818e-05
122.63.218.42,233.187.122.114,8.2396737327e-06
215.77.50.248,233.187.122.114,1.69292147889e-05
144.110.197.66,233.187.122.114,1.50872837931e-05
248.142.24.28,233.187.122.114,1.1199467147e-06
95.153.133.113,233.187.122.114,1.40731722611e-05
116.189.188.203,233.187.122.114,9.7299298846e-06
77.172.254.15,233.187.122.114,5.9581526962e-06
187.250.182.8,233.187.122.114,1.33766934727e-05
235.92.48.79,233.187.122.114,2.9500533718e-06
33.109.70.69,233.187.122.114,1.46264011663e-05
12.99.78.71,233.187.122.114,8.1598699067e-06
78.136.154.80,233.187.122.114,1.0932411441e-05
130.89.82.228,233.187.122.114,1.06551897114e-05
238.36.13.89,233.187.122.114,1.77331829153e-05
112.105.93.54,233.187.122.114,1.38532437604e-05
1.221.242.237,233.187.122.114,1.31518490838e-05
151.27.30.177,233.187.122.114,1.18051611267e-05
79.244.204.112,157.29.201.105,7.8867653689e-06
131.180.154.92,157.29.201.105,1.37017453884e-05
81.234.170.132,157.29.201.105,1.84981042536e-05
132.111.224.167,157.29.201.105,1.4112689616e-06
52.35.123.120,157.29.201.105,6.7137744785e-06
31.224.97.129,157.29.201.105,1.3781474524e-06
124.16.181.229,157.29.201.105,9.0171301607e-06
246.14.57.42,157.29.201.105,1.36617648084e-05
119.28.244.75,157.29.201.105,3.0935344706e-06
23.155.14.218,157.29.201.105,1.09121241555e-05
97.78.70.17,157.29.201.105,1.3551067162e-06
71.50.188.66,157.29.201.105,1.4467304888e-06
208.64.203.132,157.29.201.105,5.7920745416e-06
74.226.124.121,157.29.201.105,3.1582044564e-06
148.170.27.97,157.29.201.105,1.9663536687e-06
175.112.91.200,157.29.201.105,4.3761272981e-06
15.42.17.122,157.29.201.105,5.6655937356e-06
197.10.128.130,157.29.201.105,1.36015421365e-05
99.154.33.52,157.29.201.105,8.431625481e-06
174.180.184.41,157.29.201.105,1.981261155e-05
106.243.131.241,157.29.201.105,5.244025608e-06
75.184.50.45,157.29.201.105,7.0885544213e-06
145.27.170.115,157.29.201.105,1.28763343607e-05
122.63.218.42,157.29.201.105,4.662032979e-06
215.77.50.248,157.29.201.105,9.0905310899e-06
144.110.197.66,157.29.201.105,4.5519967077e-06
248.142.24.28,157.29.201.105,1.99301532046e-05
95.153.133.113,157.29.201.105,1.41494168171e-05
116.189.188.203,157.29.201.105,1.39417298671e-05
77.172.254.15,157.29.201.105,2.3251041884e-06
187.250.182.8,157.29.201.105,3.4346957544e-06
235.92.48.79,157.29.201.105,4.5952051095e-06
33.109.70.69,157.29.201.105,1.29209993148e-05
12.99.78.71,157.29.201.105,9.3866978935e-06
78.136.154.80,157.29.201.105,1.27576785363e-05
130.89.82.228,157.29.201.105,7.394585481e-06
238.36.13.89,157.29.201.105,1.3776516441e-06
112.105.93.54,157.29.201.105,9.9707915988e-06
1.221.242.237,157.29.201.105,1.92457922189e-05
151.27.30.177,157.29.201.105,4.5262039891e-06
79.244.204.112,204.181.105.192,1.26730435779e-05
131.180.154.92,204.181.105.192,7.3176518358e-06
81.234.170.132,204.181.105.192,1.921769569e-06
132.111.224.167,204.181.105.192,1.62526305242e-05
52.35.123.120,204.181.105.192,9.8714303662e-06
31.224.97.129,204.181.105.192,1.485269129e-06
124.16.181.229,204.181.105.192,9.8042656399e-06
246.14.57.42,204.181.105.192,1.04344607982e-05
119.28.244.75,204.181.105.192,3.2286187868e-06
23.155.14.218,204.181.105.192,1.12168815691e-05
97.78.70.17,204.181.105.192,1.5062442351e-05
71.50.188.66,204.181.105.192,7.252318007e-06
208.64.203.132,204.181.105.192,1.96614701876e-05
74.226.124.121,204.181.105.192,1.90327073421e-05
148.170.27.97,204.181.105.192,5.598187965e-06
175.112.91.200,204.181.105.192,4.8250558499e-06
15.42.17.122,204.181.105.192,6.4293809772e-06
197.10.128.130,204.181.105.192,7.4189192941e-06
99.154.33.52,204.181.105.192,1.82335351067e-05
174.180.184.41,204.181.105.192,1.8757083589e-06
106.243.131.241,204.181.105.192,1.54797562258e-05
75.184.50.45,204.181.105.192,5.2491677607e-06
145.27.170.115,204.181.105.192,1.55566248419e-05
122.63.218.42,204.181.105.192,1.91304057634e-05
215.77.50.248,204.181.105.192,1.0528757184e-06
144.110.197.66,204.181.105.192,1.95520515049e-05
248.142.24.28,204.181.105.192,1.44349116673e-05
